,z,LIR_med,LIR_16th,LIR_84th,LPeak_med,LPeak_16th,LPeak_84th,alpha_med,alpha_16th,alpha_84th,beta_med,beta_16th,beta_84th,tdust_med,tdust_16th,tdust_84th
1964,1.2511999607086182,12.1558089221977,0.06190302887300931,0.05920765857571703,93.08042539393992,6.843092706818183,7.443005344220964,2.701646372471925,0.18058914246092295,0.17322710832625932,1.9744120868214317,0.37977549077616657,0.38773078671025263,52.50462397694598,4.594228722655785,4.639462292080999
1966,0.5939000248908997,11.476981585772393,0.03582425503547385,0.03644412817600904,136.32850043966388,7.820683873555595,8.05458058171206,2.4332554414702985,0.1569636192238617,0.1883643857632431,2.1277222013197576,0.3633249716636695,0.3736154176896087,30.766549898351442,2.6725108860229554,2.9077011440685325
1967,1.9176000356674197,12.932723787587115,0.023084221591339854,0.023951556949900133,101.07780339564165,4.6183818685772735,5.026997364076209,1.870524235046604,0.07043330765962197,0.07419663392388043,2.054174747147778,0.2991624935678139,0.2997846124920507,47.614296989503075,2.3458673277618587,2.252772249282444
1968,0.65829998254776,11.604345974711185,0.04106796114020335,0.04023869034220877,112.90863454835525,7.42835164740751,7.466071583954587,2.216886935275779,0.12694319227505835,0.1291260104030294,2.0858407291929693,0.3702409460651701,0.377130890117904,40.96812456060007,3.5473720946755165,3.856770505917197
1969,0.2822999954223633,11.004990409918502,0.02021466231700738,0.02058946479526529,124.2317740847442,4.233214081864247,3.969606657933653,2.3860654385188687,0.08967976297968949,0.0946435461061812,2.3708008873611384,0.34470668988980746,0.3542886449369873,36.12647767736367,1.6150143714115188,1.8006650062764322
1971,0.4552,11.215372491361686,0.028248116829834954,0.028709357562857273,103.67006094112341,7.647084333514755,6.9640699818811385,2.5062646207198576,0.12284938912977861,0.15109488892178646,1.853823704807219,0.4425233601104377,0.4491004940259655,45.29393966901951,3.778711089666544,4.761073353327191
1972,0.6915000081062317,11.649893496133155,0.043189167646858546,0.04334532624516392,94.81499039988613,7.910033152455995,6.966492641686145,2.711998580260004,0.15858634471279176,0.19220147591334458,1.8774745982952747,0.3821206513214379,0.4010306303550235,51.000112383588444,4.301634095315173,5.461947282513414
1973,0.3287000060081482,11.166831116078107,0.020361340017623884,0.02035629930416275,109.81069595807939,4.619345718924535,4.603719487105721,2.4967183746898876,0.11095150205243964,0.12208396076999728,1.9373599914050081,0.35582233155427523,0.3973014077074173,42.16608984866182,2.271766239494106,2.4689383480805773
1975,0.9321,12.304396092656223,0.022331340569947542,0.021552327248399016,82.02280113833768,4.824896927999134,4.883654424643609,1.5809288916316215,0.08893745877449155,0.09247493657735273,1.8571727154698043,0.4144434132810766,0.42071229080844597,60.43184474415619,3.9081191120398913,4.352249144888141
1976,0.4027999937534332,11.191136218790197,0.02681815890579399,0.027897407736267317,108.86934785519793,7.524796243448847,6.346032169250989,2.588188354399409,0.10973611139917905,0.132883518198061,2.035669860104809,0.3943406359854582,0.41558584456560865,42.938332569985675,3.079172009065438,4.137058015774549
1978,0.2336000055074692,10.856237906413774,0.02221288987779912,0.022209126579866994,124.88588438198961,5.047811205733666,4.7581742954981365,2.331397467613038,0.09373684625499212,0.10128757010554912,1.9200724989529703,0.3432946393995433,0.3743419299007047,34.98373104055976,1.8188185626670617,2.051784468891668
1980,0.21629999577999115,10.662053501885332,0.0216129005037408,0.021674396934035833,117.65266468302283,6.657955837517392,5.742716581669072,2.4366686887167868,0.10536778644308864,0.1259325134075624,2.110943813026911,0.3768909239285563,0.3888260032478317,38.60885468253474,2.5542316590636602,3.2552884073827357
1981,0.2632000148296356,10.671800994479627,0.08154396877951971,0.09858883561510796,126.57155984553044,13.762743130525152,14.750007878561703,2.6985276191903447,0.32454795009938353,0.37998568134318367,2.074888536211834,0.4038568361714754,0.38800947774622907,34.52619412963358,5.408696052819476,6.219784354510011
1982,0.22349999845027926,10.880661970733255,0.017415853578768504,0.017634710820260895,122.86896999141138,3.9526185725226526,3.7622142626031945,2.5306836395753853,0.10298348081344244,0.11510113415288314,2.1803307791059545,0.3449387046854082,0.35665826122058064,36.25619653396346,1.498854683477468,1.7023758699929417
1983,0.38850000500679016,11.590818332129611,0.016159635013631417,0.015433681576316546,103.57685574022943,3.5273307300994077,3.500033730687562,2.506605061072347,0.09795790667911453,0.11445019025964775,2.0433233866353335,0.3426940905796174,0.3700032042744339,46.08565832524221,1.8746236267925838,1.9282648124183623
1985,0.23000000417232516,10.688291610206534,0.03228172652663954,0.032832134317892545,89.28298793864052,6.710089790851725,6.957716319379543,2.7118318625401088,0.2761150850727976,0.3175349106204566,1.9519808213759928,0.3960302863407943,0.436949733967543,55.202603155739055,4.809278296924148,5.064579987040553
1986,1.3478083610534668,12.530718137462626,0.06996767170138826,0.08555120507037219,60.50999544355177,8.583368501151988,12.003536448226015,2.282239545328209,0.35019252141982626,0.43636360041519184,2.031042636844292,0.41926241450605817,0.4201096155650528,83.97956913765054,14.240150742417512,14.122362851597728
1987,0.3797000050544739,10.932984439544787,0.04801863312532173,0.050089054932205175,115.77777391847998,9.589144922960102,8.205706357410676,2.5517358637514764,0.26993186602620156,0.33454438278157417,2.020310084073682,0.3993068138655347,0.414042629084864,39.30500144809208,3.681292272086594,4.93948175293275
1988,0.3727999925613403,11.091338538193938,0.03805124565745298,0.03896222172397189,131.84844133806402,7.616667253319818,8.196961835676774,2.254722476511352,0.2037421742039922,0.253957459381851,2.1144832186712827,0.3631596258360026,0.38760214002967563,32.441758413507145,2.914734539674889,3.0077339965895007
1989,0.7215999960899353,11.803845471812412,0.03517685620921357,0.03546470890469136,109.31205953631536,5.783870307715532,5.807270755691263,2.283284100460916,0.1644676025557481,0.20315485568772296,2.140478450342025,0.37619638706939673,0.39167612742404323,43.04395497396155,2.7681353413208427,3.0499878688027025
1992,0.9300000071525574,11.556314568522021,0.09319707133065848,0.09652537636332746,97.7573267405133,18.495640875153327,14.210721737657664,2.1522720251768863,0.37984257670967225,0.47293508940961937,2.0090493904976876,0.4116348126529401,0.410243974766499,49.39590253758911,8.069634594905153,13.937044252484512
1993,1.7705999612808228,12.83936313526936,0.02692879971401003,0.026751145158013873,60.44649857133271,3.903344121596433,3.615714146809296,2.18765602447068,0.1009703786508318,0.11169568490993864,1.7319602133051084,0.4309315945925163,0.4576034534954172,83.57198467542423,4.961589424101433,6.037733563503167
1994,0.16349999606609344,10.253032559570178,0.032215754260978315,0.03352183214444859,123.3387644045699,9.134983993226754,7.86614165833825,2.3725842553402137,0.16869672898196875,0.20666281904186778,2.1151906339609114,0.40190608364443525,0.40594217391531817,35.99922732655813,3.2349180131650144,4.225110689186302
1995,0.3100000023841858,10.95695482886524,0.03964525993359051,0.041024010000010956,120.30287755330356,10.379923322381785,10.434080977825872,2.082767911288617,0.17008598687639842,0.20719159746762106,2.0377821672215326,0.4027475254847497,0.40678565735416417,37.162709416521615,4.305219066819731,5.083630111547826
