,z,F24,F70,F100,F160,F250,F350,F500,F850,F1point1mm,F1point2mm,E24,E70,E100,E160,E250,E350,E500,E850,E1point1mm,E1point2mm,RA24,DEC24
1073,0.23970000445842746,0.4230000078678131,9.899999618530273,12.246000289916992,19.209999084472656,18.21910095214844,17.098499298095707,9.002300262451172,-0.6612126952286732,0.0,0.0,0.025363803514854944,2.231613748942454,1.6673631048889053,4.644010960890183,5.845604932186857,6.337016165767228,6.809527608874534,1.1864136739941773,0.0,0.0,149.93762900000002,2.589299
1074,0.9563000202178956,0.7239999771118164,0.0,11.458999633789062,27.0049991607666,27.77400016784668,20.918500900268555,0.0,-0.6837454302945958,0.0,0.0,0.039992998744235536,-99.0,1.4486884691854405,3.8275861144074015,5.905440892644483,6.355323271704066,25.27400016784668,1.3880306975981391,0.0,0.0,149.820379,2.58675
1075,0.9491999745368958,0.42500001192092896,0.0,14.128999710083008,33.194000244140625,24.302400588989254,32.068199157714844,0.0,0.48665892499079794,0.0,0.0,0.02784892273386892,-99.0,1.802378739330709,5.6414744055318025,5.880898798569852,6.429260535672059,17.413999557495114,1.33515325327782,0.0,0.0,149.454863,2.5924560000000003
1078,0.5813000202178955,0.5839999914169312,0.0,22.7549991607666,38.584999084472656,20.31450080871582,9.346500396728516,0.0,3.045080520994862,0.0,0.0,0.03430218574730284,-99.0,1.5847758805056065,4.79517289579672,5.856644628878528,6.311083212212122,6.8,1.3784050524676636,0.0,0.0,150.447797,2.592541
1080,0.25099998712539673,0.25600001215934753,0.0,17.62299919128418,29.38400077819824,12.179300308227539,14.517600059509276,0.0,0.6705479664959226,0.0,0.0,0.1137226431764252,-99.0,2.3514825499485337,3.846952168311205,5.8204240884661305,6.326706658157986,16.995000839233402,1.2148571820107084,0.0,0.0,149.91953999999998,2.601297
1081,0.4508000016212464,1.0130000114440918,12.800000190734865,35.97800064086914,34.43399810791016,26.134700775146484,13.13029956817627,5.92710018157959,0.4748949248452972,0.0,0.0,0.05375334901259039,2.720000093123492,2.237621813086707,4.462862802003834,5.893457061468277,6.321854761602807,6.8041317467036135,1.2974620508201595,0.0,0.0,149.857072,2.602725
1083,1.368299961090088,0.09600000083446504,0.0,4.959000110626222,16.31100082397461,28.92340087890625,26.353900909423828,9.077500343322754,0.2505686775449766,0.0,0.0,0.016704491154154885,-99.0,1.333988949654452,3.858560196952408,5.914262505963281,6.387585220490601,6.809687336432769,1.1766836492115598,0.0,0.0,150.318509,2.611081
1084,1.263100028038025,0.08299999684095383,0.0,0.0,0.0,30.68000030517578,28.421100616455078,13.939800262451172,1.9231640328773616,0.0,0.0,0.01944794270541198,-99.0,-99.0,-99.0,5.9284078697371125,6.4017508805326875,6.822822645369822,1.2902830015286464,0.0,0.0,149.863537,2.6177040000000003
1085,1.4062000513076782,0.3429999947547913,7.699999809265138,18.5,47.2400016784668,51.97940063476562,41.88710021972656,30.11079978942871,4.0,4.599999904632568,0.0,0.02278425949962349,1.9577793029260109,2.5580999608077994,4.6137046226413325,6.161409980236597,6.5189912305285285,6.9058421950066675,1.0454185754072622,2.0,0.0,150.12565,2.621281
1086,0.9322999715805054,0.1979999989271164,0.0,11.506999969482422,0.0,18.243000030517575,11.994000434875488,2.434799909591675,1.2218226319490166,0.0,0.0,0.017972478651526104,-99.0,2.2770949412362382,-99.0,5.845724187830071,6.3182410269228315,6.800697405484206,1.0029355442389891,0.0,0.0,150.082068,2.630301
1087,1.507200002670288,0.17900000512599945,0.0,6.057000160217285,17.618999481201172,42.45249938964844,31.26409912109375,6.213200092315674,3.7356734881454683,0.0,0.0,0.01833309927171249,-99.0,1.7917591559791584,4.740678487725108,6.04347114885849,6.422920693124407,6.804540114410338,1.3555902607845949,0.0,0.0,150.644407,2.637084
1088,1.0609999895095823,0.3849999904632568,0.0,0.0,17.49799919128418,28.90679931640625,24.96669960021973,10.567299842834473,2.601129002086473,0.0,0.0,0.029992707175213944,-99.0,-99.0,4.461247042168943,5.914132639259147,6.378662692311312,6.8131247252306615,1.3201788345318233,0.0,0.0,149.50356499999998,2.638532
1089,1.4471999406814575,0.2080000042915344,0.0,6.285999774932861,11.616999626159668,18.78030014038086,18.92650032043457,7.8085999488830575,4.3742496330471035,0.0,0.0,0.019082977461127276,-99.0,1.34118694455321,3.631849594182305,5.848445902748907,6.34532425199903,6.807169659488348,1.3929959383930284,0.0,0.0,149.68188600000002,2.652245
1090,1.01260244846344,0.1889999955892563,0.0,9.765000343322754,27.143999099731445,26.48900032043457,20.516300201416016,11.261799812316895,0.7170738443770823,0.0,0.0,0.019450000700346925,-99.0,1.8021199183849972,5.1869122770947245,5.8959873999832775,6.353225143053518,6.814904622664965,1.3938613135498583,0.0,0.0,149.785773,2.644245
1091,1.1736787557601929,0.1550000011920929,0.0,12.095000267028807,12.60099983215332,17.462600708007812,15.95829963684082,10.750100135803224,-1.7892642454310386,0.0,0.0,0.018683215256896247,-99.0,1.2963950526823078,4.0663595615055526,5.841909608816255,6.332256132191646,6.813582276944167,1.4089210125273413,0.0,0.0,149.768197,2.652775
1092,0.8759999871253967,0.6150000095367432,0.0,15.008999824523926,32.09199905395508,25.910999298095703,18.986499786376953,4.778600215911865,-1.3485594214432848,0.0,0.0,0.035136342449622354,-99.0,1.5953186268660458,3.664213109041668,5.8918764256730185,6.345611040602863,6.802685942481662,1.362049328609508,0.0,0.0,149.811897,2.663586
1093,1.320199966430664,0.16899999976158142,0.0,0.0,12.795000076293945,27.911399841308594,26.21339988708496,16.593399047851562,2.3523381015567257,0.0,0.0,0.015504918792830868,-99.0,-99.0,3.892790771781627,5.90647729071756,6.386660139213951,6.8323162563758695,1.2553134723558503,0.0,0.0,149.899971,2.657162
1094,0.4862000048160553,0.492000013589859,0.0,13.883000373840332,11.081000328063963,17.29210090637207,8.743000030517576,1.946400046348572,-0.9171979448394764,0.0,0.0,0.030482126000921924,-99.0,1.7745554440435054,2.138440025147835,5.841098082211071,6.309699206717688,6.800445688116675,1.3837999279153608,0.0,0.0,149.701293,2.660343
1095,0.34955644607543945,0.3919999897480011,12.100000381469727,18.839000701904297,14.14799976348877,4.655600070953369,0.0,0.0,0.20840575596372485,0.0,0.0,0.03417835613813302,2.9587328959890487,2.0234463223921493,3.7094232199333694,5.8029888315619775,13.161999702453613,8.543999671936035,1.3587154084783606,0.0,0.0,150.518013,2.684387
1097,0.8654000163078308,0.4959999918937683,0.0,10.583999633789062,26.04800033569336,21.36210060119629,17.189699172973633,1.2130000591278076,0.7278168131624885,0.0,0.0,0.029513386864527112,-99.0,1.7257221193990606,3.875678858397173,5.862605474305174,6.337410923417521,6.800173100048963,1.340117349037473,0.0,0.0,150.728409,2.678522
1098,1.4430999755859375,0.1120000034570694,0.0,0.0,15.574999809265135,21.03160095214844,26.174400329589844,0.0,1.5574466829309672,0.0,0.0,0.039400000821061536,-99.0,-99.0,3.977098537969099,5.8606932338910775,6.386404213028,21.583999633789066,1.2561416813482584,0.0,0.0,150.348902,2.680741
1099,1.0218000411987305,0.25200000405311584,0.0,5.390999794006348,18.78199958801269,23.856599807739254,18.617000579833984,5.357999801635742,1.1858489525688312,0.0,0.0,0.02036565808967689,-99.0,1.2339383536016508,4.325739655100834,5.877977523521046,6.343859104436611,6.803376592472222,1.3526290671417247,0.0,0.0,150.431093,2.690664
1100,0.9143999814987184,0.25200000405311584,0.0,0.0,0.0,26.57270050048828,23.652099609375,10.754599571228027,-0.8500177918626981,0.0,0.0,0.06228772020817783,-99.0,-99.0,-99.0,5.8965899856630575,6.370641640014832,6.813593637655531,1.3885917830279983,0.0,0.0,149.723185,2.6824529999999998
1101,0.7069000005722046,0.5199999809265137,0.0,10.44499969482422,27.06100082397461,23.92779922485352,15.229399681091307,8.187899589538574,0.5463558151581529,0.0,0.0,0.030528674631035525,-99.0,1.5921247843038362,4.056101182005065,5.878440551812347,6.329383491575959,6.807882689904504,0.9798814467232659,0.0,0.0,150.13308999999998,2.689793
1102,0.7353,0.5389999747276306,0.0,14.861000061035154,19.47100067138672,19.2007999420166,13.507699966430664,0.0,0.11024813160830793,0.0,0.0,0.08347037202720822,-99.0,1.658151464409204,3.635408316445846,5.850630149775437,6.323126816173544,20.4950008392334,1.099863027822014,0.0,0.0,150.002659,2.685447
1103,1.0042999982833862,0.5040000081062317,0.0,19.966999053955078,25.88800048828125,31.12420082092285,14.218199729919435,21.904600143432614,4.7,0.0,0.0,0.03280304876892661,-99.0,1.714315721565441,4.324800772028621,5.932111378150768,6.3256186674265935,6.856216041805411,1.4195862073153571,0.0,0.0,150.55588500000002,2.6880290000000002
1104,1.122499942779541,0.11900000274181365,0.0,0.0,16.96299934387207,17.59469985961914,14.01159954071045,0.0,-1.1650271243693262,0.0,0.0,0.03747535906322085,-99.0,-99.0,4.2287898471618535,5.842543756022725,6.324881016643933,26.565000534057614,1.0427236093228025,0.0,0.0,150.220767,2.688558
1105,0.7457000017166138,0.625,0.0,10.18299961090088,27.99600028991699,28.85219955444336,13.040900230407715,22.7593994140625,-1.5156106429016964,0.0,0.0,0.037650531046837486,-99.0,1.5869033708061795,3.999955123797412,5.9137060351869914,6.321558678531042,6.8606693856140675,1.3669952995553476,0.0,0.0,150.528476,2.6898869999999997
1106,0.32,0.746999979019165,14.100000381469727,31.24600028991699,29.78000068664551,18.335100173950195,4.173900127410889,2.296099901199341,0.5213384064138287,0.0,0.0,0.04983996799592535,3.314830328625353,1.982852778852624,4.3252654764752325,5.846185203824974,6.302211858358759,6.800620215804589,1.3770567060824268,0.0,0.0,149.831106,2.6913400000000003
1107,1.8558000326156616,0.5170000195503235,0.0,0.0,0.0,23.273700714111328,24.49259948730469,15.447400093078613,1.2953216750044423,0.0,0.0,0.03040102917429413,-99.0,-99.0,-99.0,5.874237331934083,6.3757211268555976,6.828015485587086,0.989806775862471,0.0,0.0,150.16161200000002,2.691407
1109,0.235303208231926,0.8569999933242798,29.5,70.4739990234375,97.88400268554688,55.06340026855469,24.529499053955078,6.609700202941895,0.5505709084260805,0.0,0.0,0.045739725575403664,4.732071465316167,2.6586424633742918,5.509393815015542,6.204124827775156,6.375948095627877,6.805137839811653,1.3675067553313132,0.0,0.0,150.504311,2.703583
1110,0.8834999799728394,0.5879999995231628,11.5,32.375,56.17100143432617,53.14500045776367,37.78630065917969,17.797100067138672,2.032019949036973,0.0,0.0,0.03396115472138348,2.842973707949014,2.439282052535897,4.334759436310839,6.177299225215589,6.4787720463070375,6.8371616064913665,1.3845964842093637,0.0,0.0,149.716677,2.705699
1111,0.7063000202178955,0.2709999978542328,11.399999618530273,0.0,14.614999771118164,23.877399444580078,16.106599807739258,3.8138000965118413,-1.1550304855866298,0.0,0.0,0.06933688051591927,2.8389433627873366,-99.0,3.9435717177657152,5.87811265005849,6.332856866516617,6.801710969593008,1.3926529423388678,0.0,0.0,149.81246399999998,2.714913
1112,1.3559000492095947,0.19200000166893005,0.0,7.881999969482423,0.0,14.815199851989744,24.714099884033203,10.138099670410156,1.7088408762973648,0.0,0.0,0.01865904675809749,-99.0,1.8080397052042576,-99.0,5.830195900194696,6.377088581235544,6.8120811580517335,1.4009448817371757,0.0,0.0,149.773002,2.708698
1113,1.0313999652862549,0.23899999260902405,0.0,9.241000175476074,25.22900009155273,22.768199920654297,14.870400428771973,0.0,-1.1839239371058106,0.0,0.0,0.020779858579389625,-99.0,1.7861704320456735,3.891139568155732,5.871066809720618,6.328017548510688,10.956000328063963,1.377254915694868,0.0,0.0,149.671651,2.71232
1114,0.3414432108402252,0.7360000014305115,18.299999237060547,33.10900115966797,30.55599975585937,10.055800437927246,2.1761999130249023,0.0,-1.4152922801820598,0.0,0.0,0.040127796221359806,3.514100129587113,2.099683215157423,3.64596972020114,5.813930735390289,6.300601348577636,6.8,1.3392257522534128,0.0,0.0,150.66543000000001,2.718693
1115,0.34860000014305115,0.27900001406669617,0.0,9.68000030517578,21.66399955749512,16.657100677490234,8.765899658203125,2.409600019454956,-1.048446479202927,0.0,0.0,0.045206223522984416,-99.0,1.8027621632543929,5.9158121142452575,5.838144774221353,6.309750042189332,6.800683044783517,1.3801329553509352,0.0,0.0,150.540726,2.733084
1116,1.114300012588501,0.25600001215934753,0.0,0.0,0.0,19.049800872802734,20.29540061950684,17.568899154663086,1.0081800444766238,0.0,0.0,0.020489998533007776,-99.0,-99.0,-99.0,5.849840327843957,6.352089833912148,6.836217225045643,1.3992123001286136,0.0,0.0,149.828551,2.723601
1117,0.35378971695899963,0.4189999997615814,0.0,13.61299991607666,16.01300048828125,9.592300415039062,2.9158000946044917,0.0,0.8216673276521688,0.0,0.0,0.028963813312806726,-99.0,1.6714617459865688,3.9196882136207942,5.812677486632452,6.301079512615812,6.8,1.1003421713790351,0.0,0.0,150.02260800000002,2.72646
1118,0.8409000039100647,0.22499999403953552,0.0,18.27199935913086,29.99600028991699,25.11400032043457,17.876300811767578,7.848899841308594,-0.02249726786801476,0.0,0.0,0.030175528855240462,-99.0,1.6189525126956101,4.353600874505274,5.886352080818107,6.340449464284097,6.807243815668,1.3758467882671022,0.0,0.0,149.649935,2.739677
1119,0.6721000075340271,0.15299999713897705,0.0,4.328999996185304,15.939000129699707,22.76309967041016,19.000099182128906,11.060999870300293,5.1,0.0,0.0,0.023292112239256202,-99.0,1.1014523911126055,3.6422353732267543,5.871035166865213,6.345676168091874,6.814378412519313,1.4230337311532708,0.0,0.0,149.767877,2.746798
1120,1.307600021362305,0.12800000607967374,0.0,0.0,15.253999710083008,18.18939971923828,10.09980010986328,0.0,0.5757057934645492,0.0,0.0,0.016308279916432255,-99.0,-99.0,3.882248325356096,5.845456938463747,6.312939849199793,19.1200008392334,1.1784578956746503,0.0,0.0,150.280924,2.745168
1121,1.277400016784668,0.4749999940395355,0.0,0.0,24.14900016784668,37.07509994506836,32.73099899291992,14.923500061035154,0.7331537926136741,0.0,0.0,0.031702720292630576,-99.0,-99.0,4.468651586581303,5.986593426774436,6.434602495268782,6.8261509920682775,1.3719392877700731,0.0,0.0,150.433924,2.765425
1122,0.8541479706764221,0.574999988079071,0.0,10.946999549865724,25.67499923706055,20.726900100708008,8.02180004119873,0.0,-0.2242797914174129,0.0,0.0,0.03290231739628723,-99.0,1.8506492073864085,4.121989053799581,5.858956137440829,6.308166044219315,7.894000053405763,1.278890816969374,0.0,0.0,149.901846,2.752094
1123,0.6937000155448914,0.4440000057220459,0.0,21.023000717163086,41.98699951171875,29.333599090576172,12.589900016784668,6.0903000831604,-0.8206620689796189,0.0,0.0,0.027961402756560533,-99.0,1.7238367261956449,3.787700869298728,5.917494069027077,6.320095642622207,6.804362336631162,1.3969638878959838,0.0,0.0,149.848447,2.760818
1124,0.21699999272823334,0.31200000643730164,0.0,11.687000274658205,24.89299964904785,14.262299537658693,13.264900207519533,0.0,-1.8093532252684048,0.0,0.0,0.023819319514780803,-99.0,1.6152962479960031,5.175683457447363,5.8279894561472085,6.322304336555202,8.788000106811522,1.3198235186398346,0.0,0.0,150.73738600000001,2.7638529999999997
1125,0.9373000264167786,0.734000027179718,0.0,8.99899959564209,16.634000778198242,26.577800750732425,24.70240020751953,9.57800006866455,0.4911397239074604,0.0,0.0,0.0720478311547473,-99.0,1.3675773139804777,4.464854827895841,5.896626763531248,6.3770160515416565,6.810784164580796,1.0316478016393698,0.0,0.0,150.089187,2.768727
1126,0.8453999757766724,0.3429999947547913,12.800000190734865,29.961000442504886,45.36399841308594,25.421499252319336,16.759599685668945,8.833600044250488,3.8,0.0,0.0,0.023454690689138552,2.988042888969332,1.90174985198897,5.545288573605016,5.888463653515839,6.335567432408733,6.8091741043673455,1.4128340313002088,0.0,0.0,150.408668,2.777342
1127,0.2433999925851822,0.671999990940094,12.899999618530273,20.332000732421875,26.92200088500977,16.474000930786133,5.48330020904541,0.0,0.4441072342295292,0.0,0.0,0.05536208042133064,2.8132010062526303,2.024732649383083,3.9486797539228733,5.837313451466184,6.303816822361831,6.8,1.4050514722016367,0.0,0.0,149.73717299999998,2.7824880000000003
1129,0.8962200284004211,0.12999999523162842,0.0,0.0,10.644000053405762,8.970399856567383,19.3341007232666,9.821100234985352,3.3658738748209585,0.0,0.0,0.04942924105540741,-99.0,-99.0,3.5406916438593465,5.811088445182944,6.347290124237577,6.811338078213488,1.3754519803395835,0.0,0.0,149.617324,2.788094
1130,1.7994999885559082,0.6520000100135803,0.0,0.0,20.3439998626709,44.286598205566406,46.00199890136719,33.93519973754883,6.9,0.0,0.0,0.037732744525521375,-99.0,-99.0,4.797519242248667,6.0644937504291345,6.563222855021322,6.934158669223233,1.2486092262994055,0.0,0.0,150.01623999999998,2.792361
1131,0.3982000052928925,0.2280000001192093,0.0,0.0,27.340999603271484,17.872400283813477,12.511799812316895,0.0,-0.9146072984456473,0.0,0.0,0.02046851317383721,-99.0,-99.0,3.428126293744136,5.84389222240176,6.3198474835449625,37.31700134277344,1.364613859727788,0.0,0.0,150.642702,2.801443
1133,0.7103000283241272,0.3449999988079071,0.0,0.0,10.505999565124512,18.408599853515625,12.316699981689453,3.888200044631958,-0.3652461457869033,0.0,0.0,0.0242190530235038,-99.0,-99.0,3.272098088422517,5.846554752818704,6.319234269870227,6.801778367407991,1.3574588746005458,0.0,0.0,150.373367,2.798769
1134,0.16060000658035278,0.5019999742507935,0.0,18.06399917602539,14.887999534606935,6.71589994430542,0.6425999999046326,3.30649995803833,2.7894614102371103,0.0,0.0,0.09439814404467968,-99.0,1.8287619969581048,3.0065683437458577,5.8062178136286855,6.300052435941768,6.801286106844499,1.3251032414621715,0.0,0.0,150.741599,2.797933
1135,0.5760999917984009,0.3799999952316284,0.0,10.946999549865724,15.503000259399414,8.314599990844728,3.880199909210205,0.0,-1.931238320981376,0.0,0.0,0.02617250395061812,-99.0,1.5387356529112048,4.105108225047254,5.8095277016993725,6.3019115768262495,11.116000175476074,1.043840468521844,0.0,0.0,150.105176,2.808344
1136,0.3822000026702881,0.3140000104904175,0.0,7.063000202178955,0.0,16.499000549316403,7.046800136566162,28.42060089111328,5.110283270124402,0.0,0.0,0.02314065789647313,-99.0,1.6325953060002172,-99.0,5.837426421857679,6.306302548043785,6.894372262071371,1.347546288260114,0.0,0.0,150.687471,2.810095
1137,0.8123999834060669,0.3930000066757202,0.0,9.744000434875488,17.517999649047848,8.868800163269043,1.1341999769210815,6.9766998291015625,0.6540469228218202,0.0,0.0,0.02412721544682547,-99.0,2.247034341017645,4.402127461779281,5.8108389227492445,6.300163351480679,6.8057239838836106,1.3150801426278105,0.0,0.0,150.34356599999998,2.808903
1138,1.2029000520706177,0.1169999986886978,0.0,0.0,0.0,19.284299850463867,21.974199295043945,3.400500059127808,0.5494718214390785,0.0,0.0,0.029584158781921062,-99.0,-99.0,-99.0,5.851069539251449,6.361020727481816,6.801360264023911,1.3156137018704748,0.0,0.0,150.341673,2.80963
1139,0.3528742790222168,0.7620000243186951,11.899999618530273,16.263999938964847,30.68199920654297,17.151800155639652,9.667499542236328,6.86329984664917,-0.6698983328027334,0.0,0.0,0.04399556895198676,2.501219726257283,1.6161220322610022,3.85365099231066,5.8404361821465365,6.311856848490673,6.805539494827433,1.158811716969928,0.0,0.0,150.039916,2.813471
1140,0.4188207983970642,0.3779999911785126,0.0,11.003999710083008,20.899999618530273,33.54399871826172,24.725200653076172,16.794700622558597,3.108196467510587,0.0,0.0,0.026099999146214848,-99.0,1.5753376841394342,4.107965269450808,5.953177282763987,6.377157429116503,6.833103185991133,1.434177109975597,0.0,0.0,149.51891,1.609772
1141,0.6341999769210815,0.3089999854564667,0.0,21.40699958801269,25.833999633789066,21.8789005279541,11.66510009765625,13.385000228881836,-1.728713992216883,0.0,0.0,0.05905677337044165,-99.0,2.181916621404222,4.531399170387396,5.865654103448257,6.317255677623104,7.406377212219676,1.651521280356544,0.0,0.0,150.713736,1.6064120000000002
1142,0.9336000084877014,0.3389999866485596,0.0,10.526000022888184,13.53600025177002,15.500499725341795,9.159199714660645,0.9417999982833862,0.4333564232016531,0.0,0.0,0.02472453132972061,-99.0,1.3591813169487614,4.224838193826233,5.8330459270244495,6.310643826350911,6.8001043506389545,1.3771304624436946,0.0,0.0,149.86378100000002,1.606364
1143,1.1299999952316284,0.17599999904632568,0.0,0.0,0.0,18.49410057067871,19.310300827026367,11.5733003616333,1.3671055468676565,0.0,0.0,0.02462600254237636,-99.0,-99.0,-99.0,5.846986472489004,6.34717420186719,6.815739582027539,1.2727221897193717,0.0,0.0,150.075458,1.614023
1144,0.7175999879837036,0.5580000281333923,0.0,0.0,29.38400077819824,19.0625,28.577899932861328,10.879899978637695,3.7,0.0,0.0,0.20986284059778307,-99.0,-99.0,3.8936376834271966,5.849906516347077,6.402867653115767,6.813911912966901,1.4121703155073044,0.0,0.0,150.306699,1.612983
1145,0.21529999375343326,0.2849999964237213,0.0,9.138999938964844,32.09199905395508,0.0,0.0,11.849100112915039,0.5508641069733282,0.0,0.0,0.0832289785252706,-99.0,3.0075192222832845,5.87983650131041,39.15499877929688,36.64500045776367,7.369257711882184,1.429879611461791,0.0,0.0,150.338744,1.614379
1147,1.2497999668121338,0.3009999990463257,0.0,8.734000205993652,0.0,18.48189926147461,24.484600067138672,25.06150054931641,7.1,0.0,0.0,0.06671957875032315,-99.0,1.555653449579094,-99.0,5.846924743871607,6.375671966523714,6.8734944602911705,1.5414360187824858,0.0,0.0,150.746678,1.650575
1148,0.8057000041007996,0.25099998712539673,0.0,5.827000141143799,10.109999656677246,13.20709991455078,11.859000205993652,0.0,-1.0013225351681794,0.0,0.0,0.02194316421912301,-99.0,1.8529418496233991,3.235373176898824,5.824009270343299,6.317833285028755,20.691999435424805,1.3324170339176,0.0,0.0,149.567097,1.671183
1149,0.5127000212669373,0.21299999952316284,0.0,13.84000015258789,12.97599983215332,6.036600112915039,3.5785000324249268,0.0,0.4162642795451417,0.0,0.0,0.02534605495039669,-99.0,1.8603487012533977,3.214185134528278,5.805024105503541,6.3016259060635536,6.8,1.106333242977564,0.0,0.0,150.055695,1.675272
1151,1.1232999563217163,0.1879999935626984,0.0,6.072000026702881,11.494999885559082,14.365699768066404,7.214399814605713,2.265000104904175,-0.22358317920308973,0.0,0.0,0.02484673008677997,-99.0,1.9651071482336784,3.10226377273654,5.8283957765170635,6.3066057513924205,6.80060352915536,1.3405122025069274,0.0,0.0,149.571441,1.685095
1152,0.7013000249862671,0.5799999833106995,0.0,14.012999534606935,25.91399955749512,29.759700775146484,17.007999420166016,6.9302000999450675,1.5136657157336668,0.0,0.0,0.03580502673801407,-99.0,1.5148351364890185,4.371666437849715,5.920897200962199,6.336626489769,6.805647968965221,1.1583944588344344,0.0,0.0,150.174555,1.686796
1153,0.7623999714851379,0.22499999403953552,0.0,6.4190001487731925,27.51000022888184,20.311899185180664,12.94509983062744,0.0,3.345151036897744,0.0,0.0,0.018749999552965163,-99.0,1.743956778159768,4.794973146018913,5.856630191297238,6.321243625695807,12.88599967956543,1.1814618215767865,0.0,0.0,150.182074,1.693527
1154,0.7331568002700806,0.4729999899864197,0.0,6.742000102996826,15.11400032043457,16.41819953918457,9.144000053405762,0.0,2.526949616674502,0.0,0.0,0.02855385264087105,-99.0,1.728969621705186,3.797432600132247,5.837061901485504,6.310608558543517,7.0869998931884775,1.1915240722876592,0.0,0.0,150.189524,1.692134
1155,0.5709999799728394,0.2370000034570694,0.0,14.383000373840332,37.66600036621094,41.36289978027344,40.05870056152344,22.86140060424805,4.5,0.0,0.0,0.024112703958816,-99.0,1.6452522529469418,4.449823753891081,6.031369924417894,6.5005783731206925,6.8612119789539125,1.4179650912487232,0.0,0.0,149.755967,1.694332
1156,1.964100003242493,0.4149999916553497,0.0,0.0,24.09499931335449,29.083999633789066,26.036699295043945,15.82830047607422,2.6592375147930767,0.0,0.0,0.026202337815613836,-99.0,-99.0,4.500413934531495,5.915522500634849,6.385503546024296,6.829411113232049,1.2229513541695176,0.0,0.0,149.994567,1.701811
1157,0.19629999995231628,0.2689999938011169,0.0,8.949000358581543,13.006999969482422,5.981599807739258,0.0,0.0,-0.6506325006090236,0.0,0.0,0.021677235134448098,-99.0,1.7513765648512418,3.844368920040224,5.804933010639823,20.867000579833984,23.42300033569336,1.0759557408630638,0.0,0.0,150.156022,1.7122119999999998
1158,1.1777000427246094,0.2549999952316284,0.0,7.499000072479247,0.0,18.24250030517578,14.95009994506836,15.916399955749512,0.9524865863876366,0.0,0.0,0.0204588005083148,-99.0,2.0056302598819475,-99.0,5.845721692641119,6.328318005709576,6.829738710967074,1.3749640073329998,0.0,0.0,150.637325,1.721988
1159,1.25600004196167,0.3319999873638153,0.0,8.890000343322754,0.0,22.029199600219727,18.804399490356445,7.553299903869629,2.615364829074689,0.0,0.0,0.024485913320294195,-99.0,1.2285699089004132,-99.0,5.86655410066609,6.34474339152567,6.80670873059076,1.3871727320444742,0.0,0.0,150.49901599999998,1.724461
1160,0.902400016784668,0.7239999771118164,0.0,5.994999885559082,19.47100067138672,17.537500381469727,10.386500358581543,0.0,3.0394879970850512,0.0,0.0,0.04831604303354694,-99.0,1.6393110686344838,4.249973595718326,5.842268589461467,6.313684108626129,9.13599967956543,1.3717803044445742,0.0,0.0,150.529723,1.725557
1161,0.39849999547004705,0.652999997138977,0.0,18.839000701904297,25.30699920654297,16.32509994506836,7.0625,5.755000114440918,-0.4147729385802104,0.0,0.0,0.03777595091381223,-99.0,1.8327474436646543,4.068930033052199,5.836644088956112,6.306330648641887,6.8038953579627846,1.1894500466541529,0.0,0.0,150.267304,1.7290159999999999
1162,0.24130000174045566,0.2800000011920929,0.0,11.164999961853027,17.885000228881836,12.966400146484375,0.7290999889373779,0.0,-1.2899948209848695,0.0,0.0,0.06258594159469237,-99.0,2.0501221487316035,4.476534316628978,5.823143828930726,6.300067502723299,6.8,1.3647523057827529,0.0,0.0,149.68926000000002,1.733827
1163,0.2214,0.6470000147819519,12.899999618530273,25.50900077819824,35.75400161743164,13.583900451660154,0.8945999741554259,0.0,-0.5161844678493958,0.0,0.0,0.1079607455160288,2.9923402478783863,2.178059439497276,3.406731844133768,5.825395760149604,6.300101625734463,6.8,1.1503147261372613,0.0,0.0,150.00978999999998,1.7368259999999998
1164,0.4041000008583069,0.3009999990463257,0.0,14.685999870300293,14.279999732971193,14.376500129699707,4.9882001876831055,4.480000019073486,-0.21290201944571333,0.0,0.0,0.022704680794417013,-99.0,1.3937944297651672,4.327859644269535,5.828438385156595,6.3031588450379274,6.802360813737643,1.3596942159455403,0.0,0.0,150.557701,1.7439380000000002
1165,1.3135000467300415,0.20100000500679016,0.0,8.458000183105469,34.80099868774414,11.669400215148926,6.988500118255615,10.42770004272461,1.1998916630289904,0.0,0.0,0.0306920585271313,-99.0,1.5505448761566671,3.745304286997158,5.818752430049771,6.3061987452224,8.31147244066411,1.3288466237865395,0.0,0.0,149.876154,1.75065
1166,0.4075999855995178,0.4569999873638153,0.0,17.431999206542972,45.36399841308594,27.61039924621582,16.20560073852539,0.0,0.8454071913205049,0.0,0.0,0.03537121017077965,-99.0,2.5082361606395565,3.8918989326201747,5.904213295135661,6.333260960395867,17.329999923706055,1.015468736668267,0.0,0.0,150.13596299999998,1.750894
1167,0.40220001339912415,0.531000018119812,0.0,0.0,50.43299865722656,14.858400344848633,22.54210090637207,0.0,1.0880359207610415,0.0,0.0,0.04473144795921779,-99.0,-99.0,4.62422954584729,5.830371797517933,6.364199407721045,29.07900047302246,1.3272061655278533,0.0,0.0,149.588371,1.75278
1168,0.5134999752044678,0.4379999935626984,12.800000190734865,17.208999633789062,0.0,19.15069961547852,0.0,4.452000141143799,1.0670468827356092,0.0,0.0,0.028348015062916426,3.1699212296142685,1.8573042832090487,-99.0,5.8503674135236725,31.35000038146973,6.802331400954438,1.353007521163412,0.0,0.0,150.504242,1.752996
