,z,IRAS_S12,WISE_S12,WISE_S22,IRAS_S25,IRAS_S60,IRAS_S100,HAT_S100,HAT_S160,HAT_S250,HAT_S350,HAT_S500,IRAS_E12,WISE_E12,WISE_E22,IRAS_E25,IRAS_E60,IRAS_E100,HAT_E100,HAT_E160,HAT_E250,HAT_E350,HAT_E500,RA_RIFSCz,DEC_RIFSCz
0,0.02505,0.0,16.87,40.59,0.0,642.0,1876.0,1885.5243109491466,2832.7610684558754,1426.7785935926438,602.0311825003326,200.14756685091555,24.459412445980988,1.687,4.059,17.415768194070086,74.48364676478067,225.4671435705458,186.26472307291598,183.3801578403041,63.85622208974412,34.565343412360285,20.357873842475463,203.95819,34.998965999999996
1,0.02508,0.0,14.14,35.91,0.0,451.0,772.0,922.8360144155548,928.8444823846594,375.38450995215766,140.004,49.049,24.459412445980988,1.4140000000000001,3.5909999999999997,17.415768194070086,63.78103365347922,178.40179912608397,70.03550858101323,76.46392883111803,19.663419450828854,9.320101502966583,8.002240376394601,214.2432,1.640432
2,0.02515,0.0,27.53,50.63,0.0,636.0,1630.0,2192.6116590023043,3137.9899509303277,1618.4846911635996,711.8907736257016,233.94390320774914,24.459412445980988,2.753,5.063000000000001,17.415768194070086,80.23981343883737,276.45322230822563,182.24197941525318,197.0424867672542,69.14511321741756,34.619054026900265,18.52004113810017,212.03545,-1.702293
3,0.02519,0.0,17.51,30.2,0.0,576.0,1346.0,1520.0363282142582,2113.5978952699897,963.9560255792143,428.70096028232575,131.476,24.459412445980988,1.7510000000000001,3.169294,17.415768194070086,72.67002030782285,190.3531510361071,173.89289219390952,172.13360270912702,46.727229489889076,29.622951344442054,10.157440707264797,183.66772,-2.448385
4,0.025240000000000002,0.0,14.3,24.3,0.0,354.0,742.0,698.8436237557995,711.0311361629863,370.7997599880668,149.7262139982801,50.091,24.459412445980988,1.4300000000000002,2.4347215,17.415768194070086,55.42773711919932,187.8349066194577,128.5889463262204,112.9224427911532,23.254931954566818,15.055486430308855,8.80305385929224,212.7404,1.035744
5,0.02528,0.0,6.56,11.06,0.0,189.0,827.0,1066.966796316579,1119.5118829632554,860.7779339255095,406.936124790132,141.35728720223904,24.459412445980988,1.0,1.3220141,17.415768194070086,41.600076836938186,151.74636459038157,148.8133205923929,128.0025717153897,42.291752090246995,27.27019178177403,17.91243768425398,195.57622,32.890625
6,0.02534,0.0,17.21,24.87,0.0,321.0,1025.0,873.5342571252287,1432.4000351916254,856.2501196197867,378.9425087901056,140.65002893865108,24.459412445980988,1.721,2.525646,17.415768194070086,54.44262987729157,212.69145483229386,182.43448530333652,169.03754239312389,40.3446466307271,27.42873456703796,20.642461336398558,211.27455,-0.064058
7,0.0254,0.0,16.65,24.62,0.0,310.0,969.0,1037.4022439882904,1521.085471880585,817.7501951416432,356.50032112100723,105.65899999999999,24.459412445980988,1.6649999999999998,2.4782796,17.415768194070086,50.40389792175574,164.34550561968828,109.072980197769,108.48202836099577,37.96593753480497,22.932248356735762,8.861548036104768,194.53843999999998,28.70856
8,0.025509999999999998,0.0,44.32,73.05,0.0,1087.0,2575.0,2588.1657278332113,2653.187893086448,1065.0642890162767,438.5699823064208,161.765,24.459412445980988,4.432,7.305,17.415768194070086,117.07348891294731,298.7466972208162,122.9352404053243,141.45814023562875,46.77079970003074,23.212501114882194,10.768766334172172,214.65717999999998,2.0457490000000003
9,0.02554,0.0,20.65,89.7,134.0,372.0,0.0,907.2034660045655,841.9570051682331,318.998,138.921,58.173,24.459412445980988,2.065,8.97,32.653882804348065,54.313705564155065,133.07220383275262,48.2644006366244,58.59096891102737,14.602244978303853,9.892235681866868,8.633490179898278,131.11855,2.063935
10,0.02556,0.0,15.64,33.36,116.0,359.0,761.0,992.4945011675246,1059.9811558717115,408.9255085085482,179.31,50.354000000000006,24.459412445980988,1.564,3.336,33.428539369425984,55.058034175581724,153.6743379460195,61.50054608081646,69.0332684134614,20.915375004392327,10.976207260959695,8.948724480304385,194.65533,27.176613
11,0.02559,127.00001,64.48,101.39,113.0,1342.0,3245.0,3443.681333598709,2964.9022651802825,1241.420474346299,448.158,142.63500000000005,34.19579864428308,6.448,10.139,37.07644344717285,140.60011585388185,359.413213042802,213.21069442774746,190.79984642157413,119.68829834696822,19.73129922298867,10.346206399310553,202.23627,32.878887
