,z,F22,F100,F160,F250,F350,F500,E22,E100,E160,E250,E350,E500,ra,dec
816,0.10883,5.3064004,143.25046600456537,93.04400516823307,35.939,21.77495836388025,15.157779830961376,0.975327966794946,41.50377916910652,48.088736511644726,7.451974419816536,8.16856915859797,8.683193955166857,133.237697,0.699633
819,0.23026,2.2181964,161.30646600456538,48.93250516823307,33.891,12.815632643547128,7.4043431863987905,0.8313254128682948,29.54994963770674,33.958354608391474,7.497575328704608,8.133171196039521,8.726027726109697,134.567406,-0.255033
820,0.09464,3.8725764,178.1804660045654,-0.06397483176693322,34.438,12.112096728283156,-3.1102871955864604,0.9740199158210164,41.605943620468615,47.944500068291944,7.509426432850912,8.070555161787102,8.567903315181752,133.9016,-0.9356260000000001
822,0.14986,0.0,166.81346600456538,31.68720516823307,33.898,20.37223991765166,-3.5242953501932512,2.8946763000000004,41.570288372443315,47.96125109506838,7.480906899995482,8.201583143199839,8.777132165596267,137.156803,-1.254583
823,0.24285,4.2501083,141.37946600456536,104.12100516823307,33.050999999999995,22.802703631881016,0.8117146401677378,1.068975753048316,41.49892709425872,48.12505557604676,7.43842656491277,8.142249214355786,8.445062415935793,138.642465,1.4466379999999999
824,0.19807,3.7359410000000004,177.44746600456534,37.76300516823307,31.426,7.5182129636237685,8.854807569366097,0.8884626726449435,41.60357447231581,47.968289020403226,7.2852677069274545,8.207511294044389,8.752169855946855,132.113752,1.6876950000000002
825,0.08022,0.0,148.59746600456538,-13.342294831766932,30.815,8.765425680680831,6.008265861816514,3.7016897000000006,41.51799395057976,47.94747028968477,7.421079891767774,8.315395137922291,9.164151887319743,129.312514,-1.6963810000000001
826,0.19991,4.660151000000001,132.24346600456536,26.552105168233066,30.758000000000003,16.36681910233371,-1.0294689388768556,1.048942836734162,41.47614328472521,47.95626239723217,7.516376274668532,8.198181531781644,8.67509773374766,133.274552,-1.050766
827,0.05794,3.1448505,139.83046600456535,40.46360516823306,30.829,11.859558659032926,-4.199890894156049,1.030249337465425,41.49495790903317,47.97181219840602,7.553342808690733,8.119869125210041,8.639633472181357,133.68072,1.0954
840,0.07243,48.350394,1394.9006511792074,1209.6184795559195,428.45,191.37,68.206,4.754226493390181,50.04231063282109,60.068539142658366,18.3076968786355,10.640622352099523,8.248269485025329,183.00198,-0.7693840000000001
842,0.07856,27.593069,1177.9606511792074,1254.20847955592,533.946,225.5,86.79700000000001,3.4108473676872815,52.50153165721166,69.39407277681543,22.5445526339646,12.191521808207538,9.349530027461274,174.352627,-2.097449
843,0.050069999999999996,41.61022000000001,1286.5541023969652,1410.7863896974177,565.7542373054325,209.352,90.529,4.1229439790024465,78.32091070429921,90.10406630435033,26.37561137199444,11.579172027671065,9.143610651465863,184.018677,1.180588
849,0.128,21.637147,814.0386511792075,830.5214795559198,373.18300000000005,156.274,50.00700000000001,2.7721081942555057,36.805677286328155,47.465401171969525,16.265192356145068,9.744235522687246,7.919765721181402,182.524946,0.44433500000000004
852,0.07696,59.538790000000006,1701.5706511792075,1313.7984795559196,488.125,189.761,60.985,5.621678888980872,62.42313522590634,71.13635773683885,20.92094216329657,11.189998364325174,8.953708581364484,175.076636,1.076027
858,0.06805,20.892961000000003,933.9556511792076,979.5424795559196,396.50699999999995,168.467,79.291,3.129507024788379,48.64875625313552,61.918338406786205,17.455863275083242,10.5181549780558,9.192479768245343,176.020174,-2.040409
859,0.08266,8.970156,551.3128714594245,659.4046707544625,319.86358731080594,130.503,47.364,1.809403737796894,51.556970665484286,56.14007933117375,18.3817177429026,9.0730862342645,8.025818250720606,180.150223,-0.527083
860,0.05039,11.64126,635.3613820566312,734.4695376849174,363.4003159993589,171.88266038241986,65.191,1.5300731836192838,65.20063943477079,66.65254845172353,21.812400887327694,17.152248666114346,7.996140779751192,182.647977,-0.17160699999999998
865,0.16512000000000002,17.10803,690.7266511792075,616.1814795559197,283.13599999999997,116.101,34.78,1.9314133413285024,45.473665836542025,53.9088347624613,13.06264415015582,8.802703648402574,7.900453559131906,176.604595,-1.75315
866,0.08532999999999999,26.399760999999998,671.5016511792073,769.4624795559198,330.625,133.376,41.975,2.702964930039478,45.25537509550003,56.973599957883565,15.036919930624089,9.781096860863817,8.76040210264346,180.263565,1.00321
869,0.06094,31.477485,637.7976511792075,613.6254795559197,257.12,109.427,28.666,3.0951369811586305,34.075707805140986,41.85447156835661,12.148508840182815,8.623440689562374,7.807657285613912,176.771213,-0.026420999999999997
871,0.085,68.54881999999999,1427.6706511792074,971.6684795559197,348.105,140.259,38.469,6.491780633913063,56.99532039510206,61.71951470086281,15.766551989575909,9.842545825628653,8.755280882850077,177.410779,-0.352892
873,0.17659,18.331584000000007,694.6346511792075,739.7784795559198,324.1260000000001,123.52,32.721000000000004,2.0197025151732038,45.518662283073645,56.34102056541494,14.883337770863097,9.55207462491788,8.883942320028872,181.422603,-0.238985
877,0.07393999999999999,11.428784,318.2516511792075,458.1284795559198,233.553,114.88600000000001,49.0,1.5098348593310045,27.557482095756825,35.42997214066574,11.40265978157728,8.736301780135571,7.951354350046286,183.186321,-0.36754899999999996
879,0.0689,8.195963,447.8802562350631,737.380336450085,328.2351785791218,144.44850778195263,47.33,1.7827460903891077,75.13470348220204,79.11956799283719,20.64176629872039,15.067834955317654,9.05707763243752,184.287929,-2.526376
880,0.15037,7.112135,418.1886511792075,514.6864795559197,237.704,98.391,26.464,1.3072259408792584,42.88705201883382,52.17775920667986,11.60750061751452,8.573677811161323,8.077661374036422,175.920879,-0.19705899999999998
881,0.09827999999999999,37.085146,778.2766511792074,743.5704795559197,288.536,96.80799999999999,18.873,3.646530513553043,46.530812739507454,56.4208327939001,13.645097224776375,9.01502873996528,8.515528651023375,180.988318,-1.640681
882,0.08092,8.978422,286.4430489742408,498.8858270521602,255.92436100880832,117.77624117123156,47.081,1.8110710137583343,116.0107386354896,101.29645090891876,25.237437859109768,18.802744421362494,7.932781914158487,183.486875,-0.8657229999999999
883,0.07504,6.251726799999999,318.6399567068368,485.9883453474939,307.47325129473205,134.19,47.303000000000004,1.4230368971804244,95.40635276282794,91.62414929559648,19.953210879926207,10.063064829364858,9.02458276566845,175.645057,1.2518770000000001
884,0.07482,7.365462,258.9001709670797,416.618085580796,265.4945407031477,111.87100000000001,38.313,1.3243174257290833,57.84017070428544,58.2001600827937,17.919019248526983,8.85834171984802,8.186719828502744,179.674802,-1.314237
888,0.09556,23.120647,539.4146511792076,549.2074795559198,231.591,88.042,33.613,2.3878288378832395,43.89862850280185,52.737854044417325,11.408650535869699,8.300149759034472,8.003738753257755,182.018548,0.564884
890,0.08223,8.090959,446.44465117920754,504.30847955591975,270.197,137.472,57.818000000000005,1.9794620007485408,43.10191682571593,52.01536646350966,13.030506939271396,9.69854639904352,8.789714090822295,181.254293,-1.984452
892,0.09677999999999999,12.089267999999999,409.97565117920755,412.5834795559198,215.276,88.132,31.88,1.621702875642827,31.315053794395123,37.70542438130026,10.803963850439336,8.201318435373668,7.849277676321561,182.477396,0.47975500000000004
893,0.07896,18.810485,422.6305461571404,513.9659921931028,246.03549598930775,99.41,45.251999999999995,2.0429270032911804,43.91237161079688,48.81901640364813,15.609324151247787,8.399818924238785,7.9498094698175,176.56403,-1.096031
894,0.15905,9.162205,600.1086511792075,609.5404795559198,256.374,108.13600000000001,44.839,1.2542894993494969,44.490375575316534,53.78790230337688,12.39658943425973,8.928670236580587,8.451505101081107,182.113586,0.9512079999999999
896,0.0955,5.2529103,194.02750173621624,462.1765673492402,220.77246498742699,108.04797719867528,45.986000000000004,1.4393636597456683,42.39422078159871,46.6658917400146,13.730585059443008,11.767413037824445,7.8904035710222065,182.721696,-0.414836
898,0.06758,22.490546,610.8050980983897,570.3684571661801,282.3943755254298,114.4,42.618,2.3126640110040158,74.36856021909652,75.61850336510373,19.33152547848814,9.347650881371214,8.989123777009636,185.21588300000002,-2.085871
901,0.12460999999999998,5.975854,146.9166511792075,333.24047955591976,197.35299999999998,95.102,47.376999999999995,1.9947562980516365,41.513469969339425,49.762976476427276,10.19852830433882,8.314293334156547,7.885115357837195,183.425465,-0.260306
903,0.08207,15.261598000000001,585.5170883136913,683.8086145246027,295.27653210780016,124.603,46.278,1.829741050305284,93.38088938053616,91.1940259843642,20.33151665916181,9.55236374801546,9.150200339577273,178.892596,-1.355148
905,0.09471,6.988757799999999,286.1884480598048,332.4895942833349,201.079061748147,85.36399999999998,40.818000000000005,1.3467318836381066,42.766597716160774,46.06840084158245,15.014131560554016,8.19249833650273,7.92990382024902,179.675041,-0.214008
906,0.10733,5.171303,269.6764267013967,300.37654493752115,226.40748581022027,92.54,44.756,1.1248367168304088,63.85302750648021,61.4190827003934,16.983991975076066,8.31533273898285,7.9813685078186944,180.220384,-0.920818
907,0.07606,12.370863,504.84165117920753,557.7804795559198,246.143,108.678,33.107,1.6764447443829424,43.586541906462315,52.88161856115801,12.2454548024318,9.214829205926716,8.88919667452577,178.900448,-1.4015879999999998
908,0.07899,9.908319,226.17665117920745,350.12647955591973,199.81900000000002,86.279,20.763,1.3291416046889342,41.781952340078576,49.94814073564656,10.382742480558782,8.340512834688285,8.034042847184722,182.37884,-0.43632299999999996
909,0.17977,7.655966,296.2776511792075,421.70747955591975,188.487,75.42999999999998,24.168000000000003,1.4566310494007066,42.11209887541083,50.82533420993364,9.96896397176758,7.979427601025026,7.7227450792059695,183.69346000000002,-1.198813
910,0.14965,31.94479,996.9726511792076,649.6794795559197,270.173,94.715,29.316,3.1776653965154393,49.5855117426398,54.53447131952121,13.126005480967924,8.923213040155435,8.813359720878298,178.698735,1.4737120000000001
914,0.12143,6.2459717,197.3156511792075,272.90747955591974,177.378,74.171,30.124,1.223991423120835,41.6711932007467,49.171543275415935,9.605537611940312,7.9456768488027505,7.760121429565392,182.301373,0.44897
915,0.07783999999999999,4.055085,179.2026511792075,333.08247955591975,179.73600000000005,97.26100000000001,34.836999999999996,1.3859970091416225,29.627824263535253,36.425940272138355,9.64735904346884,8.355043949232105,7.846723552566383,182.74183200000002,0.603548
917,0.11275999999999999,21.438777,478.08365117920755,482.5004795559198,231.329,102.00299999999999,31.255,2.26419199145562,43.35777227860263,51.68332246174493,11.783572717372268,9.144683439813539,8.629046531338211,175.162956,-0.305899
919,0.13051,8.830799,451.8686511792075,414.1984795559198,240.909,98.019,38.036,1.316251921822296,43.14464074929676,50.726439742961425,12.149873828546536,9.06838949194398,8.799526616449318,174.97906799999998,-1.174346
922,0.07443,13.854791,457.52765117920745,503.8444795559198,237.765,111.727,45.663,1.84909457018206,43.189719782057296,52.008171430808446,11.995316267610455,9.28087453025845,8.756613004489807,184.53646899999998,-0.979441
923,0.11817000000000001,5.0489375999999995,352.74065117920753,316.21247955591974,169.872,64.241,22.789,1.1921093601669728,42.439863884082655,49.584872812310856,9.368030487482416,7.8684190743503235,7.756748715383268,183.39244,-0.287365
924,0.10166,5.68591,292.2736511792075,493.5544795559197,234.618,100.765,43.753,1.7171775247488563,42.090933983876546,51.85005997213063,11.979190059365449,9.046520732303662,9.123433345753122,177.256138,-2.529642
925,0.1628,5.3456434999999995,171.77418555561826,330.8746658154875,185.406,80.819,27.221,1.6850559836948733,55.157947668718776,60.53355790109827,9.94640637303745,8.237819263470158,7.996477758713522,182.398761,1.010356
926,0.10425,10.539015,424.73612036135046,449.21061556045333,180.243,75.42500000000003,33.163000000000004,1.5400939368136064,39.29651389155698,44.48883685658148,9.73606242165692,8.000649286151718,7.833138279795652,183.244806,-1.356423
930,0.12224000000000002,44.58615,1134.5106511792076,650.1644795559197,224.267,92.441,25.075,4.305496526746326,51.77282286392685,54.54371862104702,11.605467188459068,8.900435807846714,8.698023281182916,180.768204,-0.124426
931,0.07827,83.48337599999998,1466.6406511792075,817.1014795559198,229.166,101.985,34.26499999999999,7.837405532914497,57.738764935064204,58.025191123148886,11.803448008510056,9.103216374447,8.861634688927321,177.44894,0.128877
932,0.10697999999999999,3.9048108999999998,221.3576511792075,268.04647955591975,186.128,83.69600000000001,24.125999999999998,1.8887579868976292,29.84254882500034,35.5569555492834,10.060246906234461,8.384390357420152,8.128489601494241,179.674794,-1.3002040000000001
934,0.10726,12.405092,333.4206511792075,428.95247955591975,215.18400000000003,96.917,31.377,1.5101340695861805,42.32158687066247,50.922249044965355,11.25707205136398,9.093718921453423,8.56644043966921,181.82799,-1.7994240000000001
935,0.07516,6.070158,236.50192937333884,382.6036715008393,206.91599742133914,83.965,29.92,1.453930506934846,49.97808693641861,52.09250877816767,14.727657382699675,8.104663469879547,7.8309929919519154,183.252543,-0.9387969999999999
936,0.16171,7.099046400000001,224.0146511792075,314.64647955591977,164.18099999999995,81.43,25.927,1.4436901104393038,29.85753894733875,36.16272493832695,9.177666490867923,8.042136584266647,7.7893475289269265,183.477237,-1.740443
937,0.1204,14.335076,344.52365117920755,431.2914795559198,214.64700000000002,78.942,25.788,1.6842337989102778,30.71296682331871,38.038908608818616,11.259395693126695,8.885976535102937,8.796688553677457,179.53700600000002,-1.085106
939,0.07829,21.12516,634.9876511792075,543.0634795559197,229.174,92.00200000000001,35.295,2.408620471620021,44.8550103673464,52.63595528508827,11.876479134895156,8.910455308591137,8.767416280752268,177.586757,1.073067
940,0.08105,12.000518,388.16165117920747,468.82047955591975,221.52900000000002,93.172,32.442,1.4910120517393493,31.10411311653436,38.74283225180713,11.502508967420976,9.005378311564707,9.054473722000631,180.107925,0.299794
941,0.21988000000000002,9.028176,393.44865117920745,323.32047955591975,187.65900000000002,91.228,33.392,1.3062490056616562,42.70964529591671,49.65816037924111,10.109000022237609,8.506464175813592,8.11468157492332,179.49751,-1.6498259999999998
942,0.08073999999999999,13.957254999999998,441.07465117920754,380.83247955591975,168.162,62.786,19.157,1.6564875197340612,31.633022646343807,37.16708527158857,9.360161013059553,7.850552520275245,7.791771367179608,177.088716,-1.4935129999999999
943,0.1324,6.570524000000002,315.5964445407316,369.52754286324233,246.64926034310454,114.833,44.475,1.0732553203565665,54.585869197795645,55.00155127935278,18.44193409608875,9.276102070503537,8.737033649929478,179.065417,-0.20547600000000002
944,0.05806,6.7421747000000005,275.4377734339535,414.1849101626874,266.7822266998589,117.779,40.693000000000005,1.1961586255442598,86.23022131004683,83.97216473481171,19.962641392678872,9.458743708632767,9.072215682974036,174.942628,-1.875462
947,0.08043,10.261242999999999,289.8657292684317,407.2776886421517,234.1322009642273,106.513,42.18600000000001,1.3764842870082123,49.76003141975009,52.130993555418726,15.542452703655407,9.160126182012997,8.846429209212044,177.674049,-1.454649
948,0.05761,7.30466,413.80165117920745,426.8954795559198,215.386,101.613,28.168000000000003,2.1932085950832216,42.85485926519559,50.894584004532796,11.363058012419016,9.187922661320131,9.034533411217208,175.0274,-2.017793
949,0.14678,5.286886999999999,467.15765117920756,433.0214795559197,181.513,81.68499999999997,38.463,1.1588509396023798,29.118033735565852,34.921116285864585,9.933276985486712,8.265250556395733,8.070995774401073,179.708267,-1.5297020000000001
950,0.07011,14.401244,378.0006511792075,470.7284795559197,222.822,102.996,39.774,1.7711072453114975,42.604005753634866,51.50933471317645,11.671791888754699,9.053669180260565,8.705609382553297,180.69608,-2.1557209999999998
951,0.16025,16.069412000000003,284.7116511792075,417.8754795559197,211.042,107.12100000000001,39.926,1.8141584163814268,30.24606157460629,37.798554071188285,11.19962326252093,9.166158564284169,8.783410827326707,177.638667,-1.354429
952,0.06456,41.228734,504.97210882428527,478.7087055464929,235.3812956814431,92.381,41.028999999999996,4.009435755470041,65.2107897988835,58.258421787304755,16.728206597560895,8.98777211869549,8.948777298916315,178.908458,-0.770925
959,0.08238999999999999,11.158351,308.5866511792075,258.45447955591976,161.57299999999998,69.194,27.016,1.8055315230931768,42.178897101305715,49.04643747566214,9.221682000936708,7.936267347916147,7.80517026141006,182.981432,-1.5652139999999999
960,0.09862,31.477485,438.66265117920756,411.8594795559198,204.08700000000002,98.544,35.148,3.3093219656029134,43.04144811544218,50.695958908872775,10.976063716578908,9.027976290265721,8.721069891154409,185.61196,0.838284
962,0.2043,7.447319599999999,378.2126511792075,336.4524795559198,151.95700000000005,54.126999999999995,9.665,1.447241113468111,31.011283514286443,36.47546102805176,8.864913804341247,7.715983891014807,7.663757274340048,183.374022,-0.7674479999999999
965,0.12402,5.866782700000001,566.8366511792075,497.8464795559197,194.583,79.03200000000002,25.923,1.2761140827066624,44.15915419799211,51.91567073418157,10.658003153611844,8.734177421967107,8.789379220764115,183.75123,1.198969
966,0.19041,8.105877,331.0716511792075,423.4394795559198,201.50400000000002,98.566,23.982,1.2930579547444054,42.307638676245396,50.84836938196289,10.907519435031963,8.983406601596078,8.875989754297828,178.362233,-0.756994
967,0.12069,43.251384,667.7036511792073,465.8894795559197,196.007,78.759,18.482,4.191206357660002,45.212857234914615,51.43889473644838,10.70307369302856,8.758216264148768,9.16187529485094,175.929478,-2.234801
968,0.10509,5.8721885999999985,237.66365117920745,362.09947955591974,206.167,93.016,30.729,1.9029299502026864,41.83014394367054,50.08453586888341,11.190931865684822,8.908198359354154,8.802243481385867,177.81125600000001,-0.915918
969,0.059579999999999994,24.637692,469.7316511792075,410.6704795559197,206.78099999999998,92.859,21.256999999999998,2.5334512734469627,43.28868011328603,50.68052356375082,11.086358064648644,9.036653927732324,8.685718857895413,177.910108,-0.25158600000000003
971,0.07802,14.914202,355.4216511792075,391.4414795559198,159.53799999999998,69.225,23.642,1.7790457390933132,30.806736423118714,37.3430196245173,9.112563992115502,7.942323148802244,7.722124491511388,179.571583,0.767486
972,0.07339,7.648917999999999,333.0796511792076,365.7384795559197,205.248,85.21799999999999,24.235,2.18929659185845,42.319556204193965,50.12682412575728,11.023317214269033,8.996757640305756,8.713094591475523,185.547078,-0.145097
974,0.10505,10.384845,456.00465117920754,389.6134795559197,197.59,80.025,26.880000000000006,1.4144734305878257,43.17753717958749,50.4138169728565,10.773297264997378,8.920127633616012,8.75725619358027,174.67758500000002,-2.554708
976,0.09221,6.534314,260.5156511792075,346.4544795559198,187.053,84.71199999999997,24.551,1.2220678622488352,41.932927275235365,49.90715590470951,10.406652136705636,9.01134266968025,8.725439963784059,177.633966,-2.619438
977,0.0587,7.3451386,225.3686542583406,377.0163987055123,214.59844731113319,98.516,41.732,1.1997838669621337,84.7016455674928,82.66866653139266,18.129891084652407,9.0977273870786,8.709466098355284,174.264418,-0.9121469999999999
978,0.07972,11.355336,335.2956511792075,402.0214795559197,187.77900000000002,84.801,54.375,2.4794828094322714,42.33278793170124,50.56944840799561,10.466472449951802,8.71335821377728,8.80389606935475,184.452156,-0.494075
979,0.0705,21.047475,415.9700353940204,437.80116037344186,241.0947612104118,128.2467653828412,51.15,2.1832918208864616,72.51543837831319,73.67393611989881,15.809124682061586,14.301680758912866,9.005499208816799,178.443977,1.192834
980,0.08002999999999999,16.368166,401.9394255442321,414.99629345577966,204.72824857181308,102.83910322450102,50.50700000000001,2.623527648906657,73.45984582914268,74.12785205185199,16.38000138038002,13.80129290476915,8.817563171216866,178.364033,-1.1813559999999999
983,0.05022,32.448903,599.6686511792076,534.0314795559198,194.792,73.953,23.967,3.2942329882819923,44.48588869445413,52.48788883257446,10.742955516169655,8.672114963167866,8.714890208281455,175.43594099999999,-0.6878890000000001
984,0.13034,7.040443400000001,265.7016511792075,327.22547955591966,188.075,86.661,24.607,1.1230988183651145,41.95752814556661,49.69906944202238,10.464540362576846,8.819767926289217,8.824067549514794,181.982346,-0.614839
985,0.14082999999999998,7.297935000000001,434.75065117920747,363.5844795559197,142.998,61.033,17.067,1.1530997205228368,28.735972333817735,33.63007698293774,8.69898849329047,7.775214938662468,7.755106510061612,182.772679,-0.510969
986,0.10488,4.975079,222.6903036834523,244.0336479969546,216.4712638112307,92.743,44.198,1.0946845156657885,71.42063574238847,71.84451450916431,16.293277659502714,8.945480561624398,8.879771682109851,174.767087,-1.795668
987,0.16488,7.906786,311.41265117920744,399.0584795559198,182.33,75.195,25.368,1.660399071642088,42.19460154974286,50.531884512837756,10.251965237943406,8.674177588682397,8.662636185272934,178.131502,-2.23948
988,0.09496,12.246162,389.04965117920756,366.4534795559198,184.178,81.79599999999998,34.785000000000004,1.5850880235598073,31.112502133648206,36.93507638946785,10.371328607965326,8.837931714241744,8.634840934261616,177.09878700000002,-0.18773
989,0.09418,6.649669,346.18765117920753,343.4124795559198,184.755,84.214,40.308,1.2329184157752264,42.39903729028719,49.873504890207904,10.357562697855126,8.695946496707531,9.059624759469896,177.87303799999998,1.389197
992,0.056470000000000006,9.585174,440.25646641162416,322.7908105384932,191.9074863650649,75.10300000000002,29.729,1.8003931806290523,63.014802013330915,65.6585409831726,14.495419597815447,8.646641022639947,8.660033805107231,178.56147099999998,0.015390000000000001
994,0.12493,0.0,242.46065117920745,366.9974795559197,189.14,74.225,27.444000000000003,6.2115504,41.850958224200184,50.1415448530521,10.56057419651034,8.828225019787387,8.9962279883071,184.15549199999998,-0.248596
995,0.07762000000000001,4.5498805,494.2104211916875,450.01593296870124,255.16861058070148,121.28256953927568,39.707,1.5026275453676834,127.86902439337109,110.75466846708186,21.80973882743893,17.459528134473697,8.750351899118115,185.629294,1.015148
997,0.07694,4.495728,318.53394115923345,374.79850540734077,202.64085722824933,87.17,43.385,1.0043480359841006,60.8787005116795,64.68724563195529,14.300938124092404,8.881103435947582,8.825305782804351,177.999057,0.168733
998,0.11142,8.128305000000001,255.95565117920745,251.95747955591972,179.58599999999996,76.548,32.312,1.1937176339423037,41.91168498860426,48.9923177106031,10.24523475736891,8.89275857574015,8.84395304998845,181.92717199999998,1.421518
1000,0.26491,6.767059700000001,274.7436511792075,276.49747955591977,160.453,71.66,17.163999999999998,1.265596715740796,30.176263832176232,35.66034483191717,9.492539193197992,8.421805623499036,8.520704996278184,177.283492,-0.9514959999999999
1001,0.09938,8.195963,282.8816511792075,396.1284795559198,185.27200000000002,79.361,29.756,1.3074285383410174,42.04237823992588,50.49498505747334,10.489140640414734,8.860194880114094,8.738439234645966,174.997848,-0.50344
1003,0.37738,3.2991343,299.0686511792075,337.18847955591974,185.047,89.55799999999998,37.939,1.0079662443898778,46.18615875402339,52.117276794095574,10.477828187864123,8.951101920009622,9.045212952363256,175.017475,1.516235
1004,0.06031,12.348096,224.5582479039505,341.44254663375017,163.2486493793279,65.60199999999999,36.395,1.5420597676254997,45.790616695543136,48.66058447452912,16.16555407150277,7.828867852148226,7.760765596254017,179.818856,-1.1086690000000001
1005,0.07722000000000001,7.1055875,317.5266511792075,429.5234795559197,182.747,77.332,19.938,1.1497544065822731,42.229047283305114,50.929949454458715,10.463008248797284,8.692971710433664,8.630925451560799,178.072971,0.9922209999999999
1006,0.08497,12.405092,312.1646511792075,414.8474795559198,177.99,82.67099999999998,31.820999999999998,1.803800960725104,42.198803636518115,50.73492456208286,10.265219391712971,8.736050983459286,8.795585862556287,184.944195,-1.200166
1008,0.060379999999999996,10.214098,382.74507720046483,431.3541436578333,235.4936796593964,88.72099999999998,33.929,1.7396932110951178,80.25500576938582,79.5245508484094,16.36652354824432,8.898306880839748,9.00782483541948,174.047173,-1.417973
1009,0.08077000000000001,19.733313,522.9936511792075,447.4064795559197,177.78799999999998,68.22,19.805999999999997,2.133031744684056,32.563374397245056,38.335556815152614,10.228666614490866,8.687684008986514,9.108519101237038,177.36467,-0.801535
1010,0.09761,6.4684465,159.83365117920746,219.54447955591976,131.365,57.256,19.174,1.1578794701580446,29.543896705110946,35.020829076644766,8.312478701326098,7.750123564021415,7.714220870677737,182.67800400000002,0.4427
1011,0.10864000000000001,7.935969999999999,213.80765117920748,304.10647955591975,170.857,75.641,34.775999999999996,1.2479107700209098,41.73267189427511,49.4635651940156,9.991112406454047,8.793892563000755,8.887534882159393,177.885987,-2.579855
1012,0.08229,6.2001184999999985,296.5996511792075,337.7394795559198,128.31699999999998,49.498999999999995,7.361999999999999,1.6665864486372592,42.11381299201568,49.811482711631115,8.21641405860245,7.623600566766335,7.865514507672082,182.964011,-1.5539610000000001
1013,0.07186000000000001,0.0,156.4416511792075,197.21947955591972,128.78799999999998,65.76799999999999,23.246,5.430002,41.53978050094457,48.589174897667206,8.282112249323841,7.899891690295505,7.688434588757325,183.473798,-0.42099
1014,0.08034,4.7293343,179.84565117920747,260.25547955591975,132.019,55.695,19.736,1.645884731268705,29.630770569799648,35.46422827346184,8.37086920084169,7.814294135748923,7.837858094760327,176.901671,-1.233536
1015,0.13501,9.120109,250.6206511792075,258.4764795559198,169.627,85.335,42.125,1.3327453861370804,41.88729531732268,49.04662297267565,9.97290286759076,8.750231343227446,8.958885310126476,177.466631,0.464221
1016,0.11432,0.0,211.1166511792075,287.8454795559198,133.721,56.651,20.007,4.157191,29.78637796571403,35.80372684192589,8.409352552105304,7.804227141850754,7.752416983006009,176.846604,-1.755986
1017,0.07039,5.638973,317.37748958160734,307.2112711782977,216.13466345262526,87.465,37.262,1.4328594538363857,79.79326924222947,78.38867905809089,17.924717916699482,8.81317893611607,8.751851611539127,184.379961,-0.81004
1019,0.10740999999999999,12.542959,253.51565117920745,375.6514795559197,172.96599999999998,78.96400000000001,30.309,1.6069789318606222,41.900468215323315,50.243980085161276,10.035234947404073,8.828365492751193,8.702858195420628,176.13657800000001,-1.945091
1020,0.08993,10.67579,390.80765117920754,342.24347955591975,173.86700000000002,70.498,11.299000000000001,1.4763716107373848,42.691304038428406,49.86064619645104,10.09412848652126,8.603274539755198,9.019331008539382,180.566098,-2.7038450000000003
1023,0.12186,4.141904,174.9306511792075,279.1894795559198,130.42100000000002,66.62100000000001,24.215,1.8126423382622008,29.608510130214228,35.69388810989254,8.259166337203776,7.867081811294452,7.873803525615813,182.595405,-0.315011
1025,0.06792999999999999,4.9659233,169.7096511792075,268.07547955591974,128.056,57.477,24.675,1.2575617349429695,41.57915273034279,49.12899572179975,8.279635717687103,7.757515700686658,7.72134269411739,183.356585,-1.99938
1026,0.08111,7.7268058,160.5176511792075,316.5524795559198,152.315,75.497,26.791,1.4638428860802004,29.546701038224093,36.189329633343604,9.23640291238965,8.410836772545286,8.181487229691191,180.54271200000002,-1.791549
1027,0.1591,7.599761999999999,236.2883544507399,394.81556616601347,162.382,64.819,32.663000000000004,1.4459376035646132,51.54729686619935,58.32285714931311,9.643497616446016,8.484847990247085,8.503963988070504,184.068567,-1.353949
1028,0.06164,10.715193,296.0144540868289,363.1570653868615,191.8788863985688,66.84700000000001,33.097,1.4520756698238584,62.26958318707994,65.90677266127237,15.712164436285914,8.54892006363377,8.576790440158836,181.458719,-0.18458
1029,0.14402,17.684793,405.86065117920754,373.27247955591974,179.34900000000005,69.566,19.276,1.929834400035632,42.79738985052482,50.215603457890644,10.363452276225331,8.583559015326918,8.741072684836798,178.70533,-1.6542869999999998
1030,0.16329000000000002,6.286371,139.0226511792075,184.78547955591972,125.955,82.12100000000001,52.818000000000005,1.1252871108807485,29.464187359832312,34.698298245555755,8.235026122605806,8.111847066211245,8.091681333221175,179.953224,-0.41897799999999996
1032,0.32699,5.1951730000000005,244.6086511792075,234.62547955591972,145.843,79.473,34.427,1.0823305470096964,29.979510851333647,35.17694427691172,8.985312740155457,8.307295430307027,8.137367469052874,179.56569,-1.638327
1033,0.12115999999999999,8.150795500000001,275.0096511792075,408.76047955591974,160.14999999999995,82.95700000000002,38.653,1.2389650036890203,42.00286096884108,50.655811983274496,9.673176313910544,8.986110569005925,8.884564595656897,178.890095,-0.923182
1035,0.38544,8.076069,504.01665117920754,426.9874795559198,167.72500000000005,66.58699999999999,25.151,1.3129759064443545,43.579320811178206,50.895818812217044,9.929404866355286,8.482985424389224,8.736120447979184,181.815593,-1.0048290000000002
1036,0.35052,5.3112900000000005,167.74865117920749,168.78347955591974,166.618,81.656,30.648000000000003,1.053884509581082,41.57313422153375,48.417513990327976,10.031126640532456,8.697588443792911,8.810703992667102,185.090831,-2.020171
