,z,LIR_med,LIR_16th,LIR_84th,LPeak_med,LPeak_16th,LPeak_84th,alpha_med,alpha_16th,alpha_84th,beta_med,beta_16th,beta_84th,tdust_med,tdust_16th,tdust_84th,sigma_clipped
383,0.033710000000000004,10.415978444219105,0.03143935777303943,0.03131676456083038,149.3567885579605,6.93708203094252,8.477140078292962,2.126538637204564,0.11094532659626344,0.10994813264924774,2.131519643818536,0.3710495161800518,0.41683244623475524,26.611716028691788,2.495661651995441,2.1590966103043066,
384,0.03408,10.387700114885622,0.02457259991252214,0.024489372446059445,123.41426510389726,4.949302059412133,5.15501450236809,2.1349295383536493,0.09048618586740664,0.09866201041857092,1.6691876223105726,0.22259385611667626,0.23698697791961298,35.15985370270489,1.846551645340469,1.8814046784038183,
385,0.03537,10.98107630047727,0.013304716476057006,0.013300755906381847,103.79682191712567,2.3375181581224354,2.4617651908160667,2.446542748543095,0.07301554447862157,0.07737658082041987,1.9869748383606836,0.10857353747093601,0.11108155715711199,45.64713044621523,1.1069235427470332,1.1332500063590842,
386,0.0356,10.47641686126995,0.01779009247271478,0.017711782553772207,129.37368280101998,4.158153415771892,3.890974125679662,2.0243920899879946,0.07561727095901727,0.08329766044585885,1.8683007232640916,0.19117197486582893,0.17939737983430448,33.00530196623502,1.3515869411218553,1.4645948369862225,
387,0.03567,11.017960558225727,0.012936334840473672,0.013088710096540172,116.04433402070931,2.9932468540579436,2.9450079973463232,1.979734877633381,0.0648215683749882,0.0691068174266587,2.0631007145534612,0.12016651566463477,0.12317853107217314,39.1573950156238,1.2057540461392975,1.23735614581053,
388,0.035769999999999996,10.28077828494278,0.028726601773158777,0.02977421495661112,133.9953663938942,5.736078905060339,5.734588794260901,2.3195057062649758,0.12183270754150577,0.126287788072331,2.00445565255652,0.3050571759411329,0.31721902774959077,31.45840007598792,1.897890787117749,1.9441652161863239,
389,0.0358,10.722555095854446,0.014801888296830917,0.014774079344423114,120.07002553914981,3.2016615373033517,3.2498781223780355,2.0849023562989064,0.073047956830262,0.07948479670340003,2.297807479760583,0.15801109341074726,0.1618471570178368,37.854499702163636,1.241821781918901,1.2631652617813316,
390,0.0363,10.476899787953554,0.03615937068983798,0.03665523738704885,160.1852400640102,6.472817362917652,7.424239352501331,2.314295285759134,0.11780951058277189,0.11754037782905069,2.51602892181385,0.21488993952952606,0.22286168543923468,23.38691024208668,1.9775626182025974,1.8208937193228323,
391,0.036660000000000005,10.590662248566817,0.01936563914725764,0.019444149176806844,140.65605453008433,3.772192066889545,3.9600509481729773,2.3908006174644925,0.08219602540761173,0.08821623395996392,1.9055394401671852,0.17123507112993508,0.17300359666747256,29.19330316048089,1.2268531120170678,1.2229453391679606,
392,0.03692,10.579234058980804,0.017670457471137324,0.01822880797868911,123.50877106308761,4.043502950478654,3.98324466958438,2.0022361749171087,0.07658228722997906,0.08202557649518916,1.9850988709701136,0.19009375373007575,0.19973420793863106,35.498293227055896,1.4469383253908035,1.4907942236145146,
